timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T11:10:48.985106,deepseek-chat,set2,Accidental lomustine poisoning,"Lomustine poisoning, accidental",Disease or Disorder,Primitive,Accidental poisoning by antineoplastic and immunosuppressive drugs,"Accidental poisoning by, exposure to and underdosing of drugs, medicaments and biological substances|Poisoning by antineoplastic and immunosuppressive drugs",,"Lomustine poisoning, intentional self-harm|Lomustine poisoning, assault|Lomustine poisoning, undetermined intent"
2026-03-05T11:10:55.993716,deepseek-chat,set2,Hemangioma of retina of bilateral eyes,Bilateral retinal hemangioma,Disease or Syndrome,Primitive,Retinal hemangioma|Bilateral eye disease,Retinal disease|Eye disease,Bilateral retinal capillary hemangioma|Bilateral retinal cavernous hemangioma|Bilateral retinal racemose hemangioma,Hemangioma of retina of right eye|Hemangioma of retina of left eye|Bilateral retinal telangiectasia
2026-03-05T11:11:01.938967,deepseek-chat,set2,Mandelate racemase,Mandelate racemase,Protein,Primitive,Racemases and epimerases|Lyases,Carbon-oxygen lyases|Enzymes,(No common specific terms listed in core resources),Alanine racemase|Lactate racemase|Proline racemase
2026-03-05T11:11:07.673657,deepseek-chat,set2,Structure of rhomboideus thoracis muscle,Rhomboideus thoracis muscle,Anatomical structure,Primitive,Rhomboideus muscle|Muscle of back,Muscle of thorax|Muscle organ|Structure of back,(No narrower concepts typically defined),Rhomboideus capitis muscle|Rhomboideus cervicis muscle
2026-03-05T11:11:13.254658,deepseek-chat,set2,Unable to move from lying to sitting,Inability to assume sitting position from lying,Clinical Finding,Primitive,,,,Inability to assume standing position from lying|Inability to assume lying position from sitting|Inability to assume lying position from standing
2026-03-05T11:11:19.572840,deepseek-chat,set2,Contact lens inserter/remover,Contact Lens Applicator/Remover,Medical Device,Primitive,Ophthalmic Devices|Assistive Devices,Medical Equipment and Supplies|Therapeutic and Rehabilitation Devices,Suction Cup Contact Lens Remover|Plunger-Style Contact Lens Inserter,Eyewash Station|Eyedropper|Lens Cleaning Case|Visual Aid
2026-03-05T11:11:25.575368,deepseek-chat,set2,Cytosine deaminase,Cytosine deaminase,Enzyme,Primitive,Deaminase|Hydrolase,Catalytic protein|Enzyme,Activation-induced cytidine deaminase|APOBEC-1 cytidine deaminase|APOBEC3G cytidine deaminase,Adenine deaminase|Guanine deaminase|AMP deaminase
2026-03-05T11:11:30.333690,deepseek-chat,set2,Atrolysin F,Atrolysin F,Protein,Primitive,Snake venom metalloproteinase,Metalloproteinase|Venom protein,None,Atrolysin A|Atrolysin B|Atrolysin C|Atrolysin D|Atrolysin E
2026-03-05T11:11:35.222045,deepseek-chat,set2,Entire pupillary margin of iris,Entire pupillary margin of iris,Anatomical structure,Primitive,Pupillary margin of iris|Zone of iris,Iris|Part of eyeball,*No narrower concepts asserted*,Entire collarette|Entire ciliary margin of iris
2026-03-05T11:11:44.742114,deepseek-chat,set2,Compression hosiery class II below knee stocking flatbed knit made to measure,"Made-to-measure below-knee class II compression stocking, flatbed knit",Medical device,Fully defined,Made-to-measure compression stocking|Below-knee class II compression hosiery|Flatbed knit compression garment,Compression stocking|Compression hosiery|Medical compression garment,"Made-to-measure below-knee class II compression stocking, flatbed knit, for lymphedema|Made-to-measure below-knee class II compression stocking, flatbed knit, for venous insufficiency","Made-to-measure thigh-length class II compression stocking, flatbed knit|Made-to-measure below-knee class II compression stocking, circular knit|Ready-to-wear below-knee class II compression stocking, flatbed knit"
2026-03-05T11:11:52.118019,deepseek-chat,set2,Entire small subcutaneous vein,Entire subcutaneous venule,Anatomical structure,Primitive,,Entire peripheral vein,Entire subcutaneous venule of neck|Entire subcutaneous venule of thorax|Entire subcutaneous venule of abdomen|Entire subcutaneous venule of pelvis|Entire subcutaneous venule of upper limb|Entire subcutaneous venule of lower limb,Entire small subcutaneous nerve|Entire small subcutaneous lymphatic vessel
2026-03-05T11:11:58.570615,deepseek-chat,set2,Operation on pharynx,Pharyngeal surgical procedure,Surgical procedure,Primitive,Digestive system surgical procedure,Therapeutic procedure,Pharyngoplasty|Pharyngotomy|Pharyngeal fistula repair,Operation on larynx|Operation on tonsils|Operation on paranasal sinuses
2026-03-05T11:12:05.278667,deepseek-chat,set2,Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent graft,Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent graft,Diagnostic Procedure,Primitive,Fluoroscopic angiography of dialysis fistula using contrast|Insertion of stent graft,Angiography|Graft insertion,Fluoroscopic angiography of dialysis fistula using contrast with insertion of covered stent graft|Fluoroscopic angiography of dialysis fistula using contrast with insertion of bare stent graft,Fluoroscopic angiography of dialysis fistula using contrast with angioplasty|Fluoroscopic angiography of dialysis fistula using contrast with thrombectomy
2026-03-05T11:12:13.313912,deepseek-chat,set2,Product containing only methotrexate,Methotrexate-containing product,Medicinal product,Primitive,,,Methotrexate 10 mg/1 mL injectable solution|Methotrexate 25 mg/1 mL injectable solution|Methotrexate 50 mg/2 mL injectable solution,Product containing only etanercept|Product containing only infliximab|Product containing only azathioprine|Product containing only leflunomide
2026-03-05T11:12:18.637305,deepseek-chat,set2,Wart clinic,Dermatology Clinic,Health Care Facility,Primitive,Dermatology Department,Hospital Department,Molluscum Contagiosum Clinic,Cardiology Clinic|Gastroenterology Clinic|Podiatry Clinic|Urology Clinic
2026-03-05T11:12:23.601843,deepseek-chat,set2,Hemoglobin Dagestan,Hemoglobin Dagestan,Disease or Syndrome,Primitive,Hemoglobinopathy|Abnormal Hemoglobin,Hematologic Disease|Genetic Disease,None,Hemoglobin C|Hemoglobin E|Hemoglobin S
2026-03-05T11:12:27.710051,deepseek-chat,set2,Substance,Substance,Material Entity,Primitive,,,Portion of Substance|Mixture,Object|Object Aggregate|Fiat Object Part|Site
2026-03-05T11:12:33.486469,deepseek-chat,set2,Family Chlorobiaceae,Chlorobiaceae,Taxonomic Family,Primitive,,,Prosthecochloris|Chlorobaculum|Chloroherpeton|Pelodictyon|Ancalochloris,
2026-03-05T11:12:39.427524,deepseek-chat,set2,Structure of pedicle of axis,Pedicle of axis,Anatomical structure,Primitive,Bone structure of axis,Bone structure of cervical vertebra|Part of cervical spine|Bone structure of spine,,Vertebral foramen of axis|Vertebral arch of axis
2026-03-05T11:12:47.002931,deepseek-chat,set2,Bone structure of L4,Fourth lumbar vertebra,Body structure,Primitive,,Bone structure of vertebra|Bone structure of spine,Structure of body of fourth lumbar vertebra|Structure of arch of fourth lumbar vertebra|Structure of pedicle of fourth lumbar vertebra|Structure of lamina of fourth lumbar vertebra|Structure of articular process of fourth lumbar vertebra|Structure of transverse process of fourth lumbar vertebra|Structure of spinous process of fourth lumbar vertebra,Bone structure of L1|Bone structure of L2|Bone structure of L3|Bone structure of L5
2026-03-05T11:12:52.754579,deepseek-chat,set2,Lasègue's arm sign,Lasègue's arm sign,Clinical Sign,Primitive,Neurological Sign|Physical Examination Finding,Sign (Clinical Finding)|Diagnostic Procedure,(No narrower terms provided),Lasègue's sign|Bragard's sign|Fajersztajn's test
2026-03-05T11:12:58.165712,deepseek-chat,set2,Neuroendocrine tumor of middle ear,Middle ear neuroendocrine tumor,Neoplastic Process,Primitive,Neuroendocrine tumor of the ear|Middle ear neoplasm,Neuroendocrine tumor|Ear neoplasm,*No immediate narrower concepts found in core terminology*,Adenoma of the middle ear|Middle ear adenoma|Carcinoid tumor of the middle ear
2026-03-05T11:13:03.489463,deepseek-chat,set2,Extension Namespace {1000194},Extension Namespace {1000194},Namespace,Fully defined,,,,Module Namespace {900000000000443000}
2026-03-05T11:13:11.989550,deepseek-chat,set2,Fracture of third rib,Fracture of third rib,Injury or Poisoning,Primitive,Fracture of rib|Injury of third rib,Fracture of bone|Thoracic injury|Rib injury,Closed fracture of third rib|Open fracture of third rib|Displaced fracture of third rib,Fracture of first rib|Fracture of second rib|Fracture of fourth rib|Fracture of fifth rib|Fracture of sixth rib|Fracture of seventh rib|Fracture of eighth rib|Fracture of ninth rib|Fracture of tenth rib|Fracture of eleventh rib|Fracture of twelfth rib
2026-03-05T11:13:17.826134,deepseek-chat,set2,Overriding tricuspid valve,Overriding tricuspid valve,Congenital heart defect,Primitive,Right atrioventricular valve anomaly,Congenital heart malformation,,Tricuspid stenosis|Tricuspid regurgitation|Ebstein anomaly
2026-03-05T11:13:23.253977,deepseek-chat,set2,Cerebellar laceration with open intracranial wound,Cerebellar laceration with open intracranial wound,Injury or Poisoning,Primitive,Traumatic brain injury with open intracranial wound|Cerebellar injury,Traumatic brain injury|Open wound of head,(No narrower concepts specified for this primitive type),Cerebral laceration with open intracranial wound|Brain stem laceration with open intracranial wound
2026-03-05T11:13:29.539631,deepseek-chat,set2,Sacral spinal cord injury without bone injury,Sacral spinal cord injury without bone injury,Injury or Poisoning,Primitive,Sacral spinal cord injury|Spinal cord injury without spinal bone injury,Spinal cord injury|Injury by anatomical location,Conus medullaris syndrome without bone injury|Cauda equina syndrome without bone injury,Cervical spinal cord injury without bone injury|Thoracic spinal cord injury without bone injury|Lumbar spinal cord injury without bone injury
2026-03-05T11:13:35.291449,deepseek-chat,set2,Dehydrated hereditary stomatocytosis,Dehydrated hereditary stomatocytosis,Disease or Syndrome,Primitive,Hereditary hemolytic anemia|Erythrocyte membrane disorder,Hemolytic anemia|Hematologic disease,Dehydrated hereditary stomatocytosis with pseudohyperkalemia and perinatal edema,Hereditary spherocytosis|Hereditary elliptocytosis|Hereditary pyropoikilocytosis|Overhydrated hereditary stomatocytosis
2026-03-05T11:13:43.080240,deepseek-chat,set2,Product containing precisely tinzaparin sodium 20000 unit/1 milliliter conventional release solution for injection,Tinzaparin sodium 20000 unit/mL solution for injection,Medicinal product form,Fully defined,Tinzaparin sodium solution for injection|Product containing precisely 20000 unit/1 milliliter,Tinzaparin-containing product in injection dose form|Medicinal product form (by concentration),(None provided),Tinzaparin sodium 14000 unit/0.7 milliliter solution for injection|Tinzaparin sodium 18000 unit/0.9 milliliter solution for injection
2026-03-05T11:13:48.342088,deepseek-chat,set2,History of mood disorder,History of mood disorder,Clinical History,Primitive,,History of Mental Health Finding,History of depressive disorder,History of psychotic disorder|History of substance abuse
2026-03-05T11:13:54.182480,deepseek-chat,set2,Dislocation of prosthetic joint of elbow,Dislocation of prosthetic joint of elbow,Disorder,Fully defined,Dislocation of joint prosthesis|Complication of elbow joint prosthesis,Complication of internal orthopedic prosthetic device|Dislocation of joint,Dislocation of prosthetic joint of right elbow|Dislocation of prosthetic joint of left elbow,Dislocation of prosthetic joint of shoulder|Dislocation of prosthetic joint of hip|Dislocation of prosthetic joint of knee
2026-03-05T11:14:05.232000,deepseek-chat,set2,Product containing only brompheniramine and guaifenesin and hydrocodone in oral dose form,Brompheniramine / guaifenesin / hydrocodone oral product,Medicinal Product,Fully defined,Brompheniramine / guaifenesin / opioid oral product|Brompheniramine / hydrocodone-containing oral product|Guaifenesin / hydrocodone-containing oral product,Brompheniramine-containing product in oral dose form|Guaifenesin-containing product in oral dose form|Hydrocodone-containing product in oral dose form|Product containing opioid and expectorant and antihistamine in oral dose form,Brompheniramine / guaifenesin / hydrocodone oral suspension|Brompheniramine / guaifenesin / hydrocodone oral tablet,Brompheniramine / hydrocodone oral product|Guaifenesin / hydrocodone oral product|Brompheniramine / guaifenesin / codeine oral product|Chlorpheniramine / guaifenesin / hydrocodone oral product
2026-03-05T11:14:11.473840,deepseek-chat,set2,Unable to wash laundry,Inability to perform laundry washing,Activity Limitation,Primitive,Self-care limitation,Functional impairment,Unable to hand wash clothing|Unable to sort laundry for washing|Unable to access laundry facilities,Unable to clean living area|Unable to prepare simple meals|Unable to shop for groceries
2026-03-05T11:14:21.500857,deepseek-chat,set2,Entire corticothalamic fibers of posterior limb of internal capsule,Entire corticothalamic fibers of posterior limb of internal capsule,Anatomical structure,Primitive,Corticothalamic fibers of posterior limb of internal capsule|Entire set of fibers of posterior limb of internal capsule,Corticothalamic fibers|Posterior limb of internal capsule,Anterior part of entire corticothalamic fibers of posterior limb of internal capsule|Middle part of entire corticothalamic fibers of posterior limb of internal capsule|Posterior part of entire corticothalamic fibers of posterior limb of internal capsule,Entire corticopontine fibers of posterior limb of internal capsule|Entire corticospinal fibers of posterior limb of internal capsule|Entire corticobulbar fibers of posterior limb of internal capsule|Entire corticorubral fibers of posterior limb of internal capsule|Entire frontopontine fibers of posterior limb of internal capsule
2026-03-05T11:14:30.263658,deepseek-chat,set2,Product containing precisely lidocaine hydrochloride 1 milligram/1 milliliter conventional release solution for injection,Lidocaine hydrochloride 1 mg/mL solution for injection,Medicinal product form,Fully defined,Solution for injection containing precisely lidocaine hydrochloride,Solution for injection containing precisely lidocaine,Lidocaine hydrochloride 1 mg/mL solution for injection in ampoule|Lidocaine hydrochloride 1 mg/mL solution for injection in vial,Lidocaine hydrochloride 10 mg/mL solution for injection|Lidocaine hydrochloride 20 mg/mL solution for injection
2026-03-05T11:14:36.427776,deepseek-chat,set2,Congenital absence of uvula,Congenital absence of uvula,Disease or Syndrome,Primitive,Congenital malformations of the digestive system|Congenital malformations of palate,"Congenital malformations, deformations and chromosomal abnormalities|Diseases of the digestive system|Diseases of oral cavity and salivary glands",(No narrower concepts specified),Cleft uvula|Bifid uvula|Congenital deformity of uvula
2026-03-05T11:14:42.734566,deepseek-chat,set2,Streptococcus pyogenes type emm35,Streptococcus pyogenes emm type 35,Bacterial strain typing classification,Primitive,Streptococcus pyogenes emm type|Serotype of Streptococcus pyogenes,Streptococcus pyogenes|Bacterial typing,Streptococcus pyogenes strain (classified as emm35),Streptococcus pyogenes emm type 1|Streptococcus pyogenes emm type 12|Streptococcus pyogenes emm type 28|Other specific Streptococcus pyogenes emm types
2026-03-05T11:14:50.938771,deepseek-chat,set2,Fracture of mandible involving dental socket,Fracture of mandible involving dental socket,Injury or Poisoning,Primitive,Fracture of mandible,"Fractures, Bone|Jaw Fractures",Fracture of mandible involving dental socket of anterior tooth|Fracture of mandible involving dental socket of posterior tooth,"Fracture of mandible, body of mandible|Fracture of mandible, angle of jaw|Fracture of mandible, condylar process|Fracture of mandible, coronoid process|Fracture of mandible, ramus|Fracture of mandible, symphysis|Fracture of mandible, alveolar ridge|Fracture of mandible, unspecified"
2026-03-05T11:14:56.755195,deepseek-chat,set2,Foreign body in skin of finger with infection,Foreign body in finger with infection,Clinical Finding,Primitive,Finding of finger,Finding of limb|Disorder by body site,,Foreign body in skin of toe with infection|Infected wound of finger|Cellulitis of finger
2026-03-05T11:15:04.198570,deepseek-chat,set2,Product containing precisely naloxone hydrochloride 400 microgram/1 milliliter conventional release solution for injection,Naloxone hydrochloride 400 microgram/1 milliliter solution for injection,Medicinal product form,Fully defined,Medicinal product form containing naloxone|Solution for injection containing precisely naloxone hydrochloride,Medicinal product form|Solution for injection,(None provided),Medicinal product form containing precisely naloxone hydrochloride 20 microgram/1 milliliter conventional release solution for injection|Medicinal product form containing precisely naloxone hydrochloride 400 microgram/1 milliliter conventional release solution for injection in pre-filled syringe
2026-03-05T11:15:11.122251,deepseek-chat,set2,Excisional biopsy of lacrimal sac,Excision of lacrimal sac,Procedure,Primitive,Excision of lacrimal gland|Biopsy of lacrimal structure,Excision of eye structure|Biopsy|Operation on lacrimal system,"Excision of lacrimal sac, external approach|Excision of lacrimal sac, endoscopic approach",Incision of lacrimal sac|Biopsy of lacrimal gland|Marsupialization of lacrimal sac
2026-03-05T11:15:16.852281,deepseek-chat,set2,Catatonic posturing,Catatonic posturing,Clinical Finding,Primitive,Catatonic behavior,Catatonia|Signs and symptoms,*No narrower concepts provided in source*,Catatonic rigidity|Catatonic stupor|Catatonic excitement|Catatonic negativism|Catatonic waxy flexibility
2026-03-05T11:15:26.520978,deepseek-chat,set2,Structure of palmaris brevis muscle,Palmaris brevis muscle structure,"Body Part, Organ, or Organ Component",Primitive,Muscle structure of upper limb|Structure of intrinsic muscle of hand,Muscle structure|Structure of free upper limb,Palmaris brevis muscle fiber|Palmaris brevis tendon,Abductor digiti minimi muscle of hand|Flexor digiti minimi brevis muscle (hand)|Opponens digiti minimi muscle|Dorsal interosseous muscle of hand|Palmar interosseous muscle|Lumbrical muscle of hand|Adductor pollicis muscle|Abductor pollicis brevis muscle|Flexor pollicis brevis muscle|Opponens pollicis muscle
2026-03-05T11:15:30.743012,deepseek-chat,set2,Butteroil,Anhydrous milkfat,Food product,Primitive,Dairy fat,Fat|Food ingredient,,Ghee|Cream
2026-03-05T11:15:36.554487,deepseek-chat,set2,Entire ventral posterolateral nucleus of thalamus,Entire ventral posterolateral nucleus of thalamus,Anatomical structure,Primitive,,Nucleus of thalamus,,Entire ventral anterior nucleus of thalamus|Entire ventral lateral nucleus of thalamus
2026-03-05T11:15:42.185736,deepseek-chat,set2,Anomalous pulmonary venous drainage to right atrium,Total anomalous pulmonary venous connection to right atrium,Disease or Syndrome,Primitive,Right atrial anomaly,Cardiovascular system disease,,Anomalous pulmonary venous drainage to coronary sinus|Anomalous pulmonary venous drainage to superior vena cava
2026-03-05T11:15:47.407416,deepseek-chat,set2,Caries of cervical margin of tooth,Cervical caries,Disease or Syndrome,Primitive,Dental caries|Cervical tooth disease,Tooth disease|Oral cavity disease,Cemental caries|Cervical root caries,Approximal caries|Occlusal caries|Smooth surface caries|Root caries
2026-03-05T11:15:53.633510,deepseek-chat,set2,Bursitis of shoulder,Bursitis of shoulder,Disease or Disorder,Primitive,Bursitis|Shoulder region disorder,Connective tissue disease|Musculoskeletal disease|Inflammatory disorder,Subacromial bursitis|Subdeltoid bursitis|Subcoracoid bursitis,"Bursitis of elbow|Bursitis of knee|Bursitis of hip|Bursitis, subcutaneous, of upper extremity"
2026-03-05T11:15:59.084229,deepseek-chat,set2,Laboratory oven,Laboratory Oven,Laboratory Equipment,Primitive,,,Drying Oven|Muffle Furnace|Vacuum Oven|Gravity Convection Oven|Forced Air Convection Oven,Laboratory Furnace|Laboratory Incubator|Autoclave|Laboratory Bath|Hot Plate
2026-03-05T11:16:05.390145,deepseek-chat,set2,Assessment using physical function intensive care unit test,Physical Function in Intensive Care Unit Test,Clinical Assessment Scale,Primitive,Physical Function Test,Clinical Outcome Assessment,,Perme Intensive Care Unit Mobility Score|Surgical Intensive Care Unit Optimal Mobilisation Score
2026-03-05T11:16:10.925170,deepseek-chat,set2,Oral dyskinesia,Oral Dyskinesia,Disease or Syndrome,Primitive,Dyskinesia|Orofacial Dyskinesia,Movement Disorders|Neurologic Manifestations,"Tardive Dyskinesia|Orofacial Dyskinesia, Familial",Limb Dyskinesia|Truncal Dyskinesia
2026-03-05T11:16:16.797744,deepseek-chat,set2,Family Ranidae,Family Ranidae,Taxonomic Family,Primitive,,,Genus Lithobates|Genus Pelophylax|(other genera in the family),Family Hylidae|Family Microhylidae|(other families in Order Anura)
2026-03-05T11:16:23.764401,deepseek-chat,set2,Acute postthoracotomy pain syndrome,Post-thoracotomy pain syndrome,Disease or Syndrome,Primitive,Postoperative pain|Chronic pain|Neuropathic pain,Pain|Neurologic Manifestations|Signs and Symptoms,(No standard immediate narrower concepts are typically defined for this specific syndrome),Post-mastectomy pain syndrome|Post-sternotomy pain syndrome|Post-herpetic neuralgia|Complex regional pain syndrome
2026-03-05T11:16:30.945334,deepseek-chat,set2,Trapezius flap,Trapezius Myocutaneous Flap,Surgical Flap,Fully defined,Regional Flap|Muscle Flap,Reconstructive Surgical Procedure,Lateral Trapezius Flap|Lower Trapezius Flap,Pectoralis Major Flap|Sternocleidomastoid Flap|Deltopectoral Flap
2026-03-05T11:16:37.232705,deepseek-chat,set2,Fetal movements palpated by healthcare professional,Palpation of fetal movements by healthcare provider,Clinical Finding,Primitive,Fetal movement finding|Palpation finding,Clinical observation|Finding by method,Fetal movements not palpated by healthcare professional,Fetal movements reported by mother|Fetal movements visualized on ultrasound|Auscultation of fetal heart sounds
2026-03-05T11:16:43.116078,deepseek-chat,set2,Product containing only sodium thiosulfate in parenteral dose form,Sodium thiosulfate parenteral,Medicinal product form,Fully defined,,,,
2026-03-05T11:16:55.195711,deepseek-chat,set2,Zamia,Zamia,Genus of plants,Primitive,,,,
2026-03-05T11:17:00.256336,deepseek-chat,set2,Provision of removable artificial eye,Ocular Prosthesis Insertion,Therapeutic or Preventive Procedure,Primitive,,,,
2026-03-05T11:17:10.146948,deepseek-chat,set2,Hypokinesis of myocardium of anterolateral region of left ventricle,Hypokinesis of anterolateral left ventricular myocardium,Finding,Primitive,Anterolateral left ventricular wall finding,Ventricular wall finding|Myocardial hypokinesis,Moderate hypokinesis of anterolateral left ventricular myocardium|Mild hypokinesis of anterolateral left ventricular myocardium,Hypokinesis of inferolateral left ventricular myocardium|Hypokinesis of anterior left ventricular myocardium|Hypokinesis of lateral left ventricular myocardium|Akinesis of anterolateral left ventricular myocardium|Dyskinesis of anterolateral left ventricular myocardium
2026-03-05T11:17:16.189245,deepseek-chat,set2,CV20,Coronavirus disease 2019 (COVID-19),Disease or Disorder,Primitive,Viral Disease|Respiratory Tract Infection,Disease by Infectious Agent|Lung Disorder,Post-COVID-19 Condition|Severe COVID-19|Asymptomatic COVID-19,Influenza|Severe acute respiratory syndrome|Common cold|Middle East respiratory syndrome
2026-03-05T11:17:25.737072,deepseek-chat,set2,Primary malignant neoplasm of intrathoracic organs,Primary malignant neoplasm of intrathoracic organs,Neoplastic Process,Fully defined,Primary malignant neoplasm of respiratory and intrathoracic organs,Primary malignant neoplasm of respiratory tract|Primary malignant neoplasm of thoracic cavity,Primary malignant neoplasm of bronchus or lung|Primary malignant neoplasm of heart|Primary malignant neoplasm of mediastinum|Primary malignant neoplasm of pleura|Primary malignant neoplasm of thymus|Primary malignant neoplasm of trachea,"Primary malignant neoplasm of accessory sinuses|Primary malignant neoplasm of larynx|Primary malignant neoplasm of middle ear, nasal cavities and accessory sinuses|Primary malignant neoplasm of nose, nasal cavities and middle ear"
2026-03-05T11:17:31.428097,deepseek-chat,set2,Salmonella IIIb 38:(k):z54,Salmonella IIIb 38:(k):z54,Salmonella serovar,Primitive,Salmonella enterica subsp. arizonae,Salmonella enterica,,
2026-03-05T11:17:38.104574,deepseek-chat,set2,Purpura simplex,Purpura simplex,Disease or Syndrome,Primitive,Purpura|Hemorrhagic Disorders,Hemic and Lymphatic Diseases|Pathologic Processes,Easy bruising syndrome,"Purpura fulminans|Senile purpura|Thrombocytopenic purpura|Nonthrombocytopenic purpura|Purpura, Schoenlein-Henoch|Purpura, Thrombotic Thrombocytopenic"
2026-03-05T11:17:44.042963,deepseek-chat,set2,Arsine poisoning,Arsenic hydride poisoning,Disease or Syndrome,Primitive,"Arsenic poisoning|Poisoning by gases, fumes, or vapors",Injury or poisoning|Toxic response,Acute arsine poisoning|Chronic arsine poisoning,Stibine poisoning|Phosphine poisoning|Arsine exposure (non-poisoning)
2026-03-05T11:17:49.645044,deepseek-chat,set2,Continuous flow apneic ventilation,Apneic oxygenation with continuous gas flow,Medical procedure,Primitive,Apneic oxygenation|Ventilation procedures,Oxygenation procedures|Respiratory therapy procedures,Transnasal humidified rapid-insufflation ventilatory exchange (THRIVE),Mechanical ventilation|Bag-valve-mask ventilation|High-flow nasal oxygen therapy
2026-03-05T11:17:54.080170,deepseek-chat,set2,Extension Namespace {1000164},Extension Namespace,Namespace,Fully defined,,,,Special Namespace
2026-03-05T11:17:58.936500,deepseek-chat,set2,Ear and auditory finding,Ear and Auditory Finding,Clinical Finding,Primitive,Finding by Site,Finding,Abnormal ear and auditory finding|Normal ear and auditory finding,Eye and vision finding|Nose finding|Mouth finding|Throat finding|Head finding|Neck finding|Face finding
2026-03-05T11:18:04.123796,deepseek-chat,set2,Antibody to myelin associated glycoprotein,Antibody to myelin associated glycoprotein,Antibody,Primitive,"Antibody to myelin associated glycoprotein, anti-MAG",Immunoglobulin|Laboratory Procedure,None,Antibody to myelin oligodendrocyte glycoprotein|Antibody to myelin basic protein
2026-03-05T11:18:12.155932,deepseek-chat,set2,Genus Cercocebus,Cercocebus,Organism Classification,Primitive,Tribe Papionini|Subfamily Cercopithecinae,Family Cercopithecidae|Suborder Haplorhini|Order Primates,Cercocebus atys|Cercocebus torquatus|Cercocebus agilis|Cercocebus chrysogaster|Cercocebus galeritus|Cercocebus sanjei,Genus Macaca|Genus Mandrillus|Genus Papio|Genus Theropithecus|Genus Lophocebus|Genus Rungwecebus
2026-03-05T11:18:17.937553,deepseek-chat,set2,Urge incontinence due to prolapse of female genital organ,Urge incontinence due to prolapse of female genital organ,Disorder,Primitive,Disorder due to prolapse of female genital organ,Female genital prolapse,,Mixed incontinence due to prolapse of female genital organ
2026-03-05T11:18:24.886921,deepseek-chat,set2,Streptococcus pyogenes type emm111,Streptococcus pyogenes emm type 111,Bacterial Strain Type,Primitive,Streptococcus pyogenes strain,Serotype|Bacterial strain,,"Streptococcus pyogenes emm type 12|Streptococcus pyogenes emm type 28|[Other specific emm types, e.g., 3, 4, 6, 18, 75, 89, etc.]"
2026-03-05T11:18:31.251240,deepseek-chat,set2,Partial glossectomy with radical dissection of left half of neck,"Partial glossectomy with radical neck dissection, left side",Therapeutic or Preventive Procedure,Primitive,Partial glossectomy|Radical neck dissection,Excision - Head and Neck|Neck Dissection,"Partial glossectomy with radical neck dissection, bilateral","Partial glossectomy with modified radical neck dissection, left side|Total glossectomy with radical neck dissection, left side|Partial glossectomy with selective neck dissection, left side"
2026-03-05T11:18:38.763455,deepseek-chat,set2,Paenibacillus doosanensis,Paenibacillus doosanensis,Species of bacterium,Primitive,Paenibacillus (genus),Bacteria (domain)|Bacillota (phylum)|Bacilli (class)|Bacillales (order),Paenibacillus doosanensis CAU 1055 (type strain),Paenibacillus antarcticus|Paenibacillus azotofixans|Paenibacillus borealis|Paenibacillus polymyxa|(Other species within the genus Paenibacillus)
2026-03-05T11:18:44.819155,deepseek-chat,set2,Diapterus auratus,"Diapterus auratus (Linnaeus, 1758)",Organismal taxon (species),Primitive,Diapterus (genus),Gerreidae (family)|Perciformes (order),None (species level),Diapterus aureolus|Diapterus peruvianus|Diapterus rhombeus
2026-03-05T11:18:52.857952,deepseek-chat,set2,Ribonucleic acid of Parainfluenza virus 4,Parainfluenza virus 4 ribonucleic acid,Chemical,Primitive,Ribonucleic acid of Paramyxoviridae|Viral ribonucleic acid,Ribonucleic acid of viruses|Viral macromolecule,Parainfluenza virus 4 genomic ribonucleic acid|Parainfluenza virus 4 messenger ribonucleic acid,Ribonucleic acid of Parainfluenza virus 1|Ribonucleic acid of Parainfluenza virus 2|Ribonucleic acid of Parainfluenza virus 3|Ribonucleic acid of Parainfluenza virus 5
2026-03-05T11:18:58.330799,deepseek-chat,set2,Cryptocotyle concava,"Cryptocotyle concava (Creplin, 1825)",Organism (Trematoda species),Primitive,Cryptocotyle,Heterophyidae|Opisthorchioidea|Plagiorchiida|Trematoda,None,Cryptocotyle lingua|Cryptocotyle jejuna
2026-03-05T11:19:03.198806,deepseek-chat,set2,Calicivirus gastroenteritis,Calicivirus gastroenteritis,Disease or Syndrome,Primitive,Viral gastroenteritis|Calicivirus infection,Gastroenteritis|Viral infectious disease,Norovirus gastroenteritis|Sapovirus gastroenteritis,Rotavirus gastroenteritis|Adenovirus gastroenteritis|Astrovirus gastroenteritis
2026-03-05T11:19:09.040829,deepseek-chat,set2,Acute sensory polyneuropathy,Acute sensory polyneuropathy,Disease or Syndrome,Primitive,Acute polyneuropathy|Sensory polyneuropathy,Polyneuropathy|Peripheral neuropathy,Acute sensory polyneuropathy due to other infectious agent|Acute sensory polyneuropathy due to other toxic agent|Acute sensory polyneuropathy due to virus,Acute motor polyneuropathy|Acute motor and sensory polyneuropathy|Chronic sensory polyneuropathy
