timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T16:40:26.513050,mistralai/mistral-large-2512,set2,Embolectomy with catheter of celiac artery by abdominal incision,,,,,,,
2026-03-05T16:40:30.160817,mistralai/mistral-large-2512,set2,Entire zygomatic arch,,,,,,,
2026-03-05T16:40:34.152603,mistralai/mistral-large-2512,set2,Application of hot water bottle,,,,,,,
2026-03-05T16:40:37.165391,mistralai/mistral-large-2512,set2,Tilmicosin,"Tilmicosin [USAN, BAN, INN]",Antibiotic / Macrolide antibiotic / Veterinary drug,Fully defined,Macrolide antibiotic|Veterinary antimicrobial agent,Anti-infective agent|Pharmacologic substance,Tilmicosin phosphate,Tylosin|Erythromycin|Tylvalosin|Tulathromycin|Gamithromycin|Tildipirosin
2026-03-05T16:40:41.711916,mistralai/mistral-large-2512,set2,Hypothalamic releasing factor,,,,,,,
2026-03-05T16:40:46.077722,mistralai/mistral-large-2512,set2,Perioral numbness,,,,,,,
2026-03-05T16:40:48.928593,mistralai/mistral-large-2512,set2,"Electron microscopy study, transmission, examination and report",,,,,,,
2026-03-05T16:40:52.515335,mistralai/mistral-large-2512,set2,Structure of hypothalamicohypophyseal tract,,,,,,,
2026-03-05T16:40:57.906541,mistralai/mistral-large-2512,set2,Incision and exploration of tunica vaginalis,,,,,,,
2026-03-05T16:41:01.999731,mistralai/mistral-large-2512,set2,Injury of nasopharynx,,,,,,,
2026-03-05T16:41:06.242246,mistralai/mistral-large-2512,set2,Grafting of fascia to tarsal cartilage,,,,,,,
2026-03-05T16:41:09.970496,mistralai/mistral-large-2512,set2,Accidental ingestion of spurge olive berries,,,,,,,
2026-03-05T16:41:14.182206,mistralai/mistral-large-2512,set2,Stimulus response inventory,,,,,,,
2026-03-05T16:41:19.412817,mistralai/mistral-large-2512,set2,Fall risk assessment declined,,,,,,,
2026-03-05T16:41:21.942912,mistralai/mistral-large-2512,set2,Vegetable suet,,,,,,,
2026-03-05T16:41:26.376142,mistralai/mistral-large-2512,set2,Flexion deformity of joint of right ankle,,,,,,,
2026-03-05T16:41:30.229713,mistralai/mistral-large-2512,set2,"Delayed allogeneic transplantation, living donor",,,,,,,
2026-03-05T16:41:34.670868,mistralai/mistral-large-2512,set2,Finding of knee joint color,,,,,,,
2026-03-05T16:41:38.399268,mistralai/mistral-large-2512,set2,Entire sinus venosus of fetus,,,,,,,
2026-03-05T16:41:44.222191,mistralai/mistral-large-2512,set2,Blood (white blood cell) screen for GM1 gangliosidosis,,,,,,,
2026-03-05T16:41:48.502275,mistralai/mistral-large-2512,set2,Cystic testicular dysplasia,,,,,,,
2026-03-05T16:41:52.818028,mistralai/mistral-large-2512,set2,No active range of shoulder circumduction,,,,,,,
2026-03-05T16:41:56.275915,mistralai/mistral-large-2512,set2,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet,,,,,,,
2026-03-05T16:42:01.168937,mistralai/mistral-large-2512,set2,Spotted creeper,,,,,,,
2026-03-05T16:42:03.895444,mistralai/mistral-large-2512,set2,Chilomastix intestinalis,,,,,,,
2026-03-05T16:42:08.134372,mistralai/mistral-large-2512,set2,"Extraprostatic extension of tumor present, non-focal",,,,,,,
2026-03-05T16:42:11.916333,mistralai/mistral-large-2512,set2,Arteriovenous graft rupture,,,,,,,
2026-03-05T16:42:15.675951,mistralai/mistral-large-2512,set2,Structure of superficial anterior cervical lymph node,,,,,,,
2026-03-05T16:42:19.628093,mistralai/mistral-large-2512,set2,Myelodysplastic syndrome with excess blasts-1,,,,,,,
2026-03-05T16:42:22.390742,mistralai/mistral-large-2512,set2,Administration of substance via buccal route,,,,,,,
2026-03-05T16:42:25.460689,mistralai/mistral-large-2512,set2,Product containing only bendroflumethiazide and potassium chloride,,,,,,,
2026-03-05T16:42:28.948082,mistralai/mistral-large-2512,set2,Transmission-based precautions,,,,,,,
2026-03-05T16:42:32.504533,mistralai/mistral-large-2512,set2,Tooth disorder,,,,,,,
2026-03-05T16:42:34.528594,mistralai/mistral-large-2512,set2,Physical,,,,,,,
2026-03-05T16:42:37.227280,mistralai/mistral-large-2512,set2,Dislocation of ear ossicles,,,,,,,
2026-03-05T16:42:42.069161,mistralai/mistral-large-2512,set2,Fracture dislocation of symphysis pubis,,,,,,,
2026-03-05T16:42:47.077163,mistralai/mistral-large-2512,set2,Tache noire of sclera of left eye,,,,,,,
2026-03-05T16:42:51.014568,mistralai/mistral-large-2512,set2,"Volatile inhalant dependence, episodic",,,,,,,
2026-03-05T16:42:55.363972,mistralai/mistral-large-2512,set2,Decreased N-3 fatty acid diet,,,,,,,
2026-03-05T16:42:58.812940,mistralai/mistral-large-2512,set2,Carbapenemase-producing Lelliottia amnigena,,,,,,,
2026-03-05T16:43:01.849489,mistralai/mistral-large-2512,set2,Polychromatophilic erythroblast,,,,,,,
2026-03-05T16:43:04.706485,mistralai/mistral-large-2512,set2,Fuller's earth dust,,,,,,,
2026-03-05T16:43:09.614525,mistralai/mistral-large-2512,set2,Stress fracture of sacrum,,,,,,,
2026-03-05T16:43:13.373136,mistralai/mistral-large-2512,set2,Poor self-esteem,,,,,,,
2026-03-05T16:43:16.563244,mistralai/mistral-large-2512,set2,Bathrocephaly,,,,,,,
2026-03-05T16:43:20.246789,mistralai/mistral-large-2512,set2,Snuff user,,,,,,,
2026-03-05T16:43:23.319023,mistralai/mistral-large-2512,set2,Generalized onset motor epileptic seizure,,,,,,,
2026-03-05T16:43:26.226195,mistralai/mistral-large-2512,set2,Allergy treatment changed,,,,,,,
2026-03-05T16:43:31.064368,mistralai/mistral-large-2512,set2,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,,,,,,,
2026-03-05T16:43:35.412682,mistralai/mistral-large-2512,set2,Head lifting exercise,,,,,,,
2026-03-05T16:43:39.587302,mistralai/mistral-large-2512,set2,Entire corpus penis,,,,,,,
2026-03-05T16:43:42.880070,mistralai/mistral-large-2512,set2,Oligopus diagrammus,,,,,,,
2026-03-05T16:43:46.791504,mistralai/mistral-large-2512,set2,Deficiency of ribose-5-phosphate isomerase,,,,,,,
2026-03-05T16:43:50.745876,mistralai/mistral-large-2512,set2,Progestogen overdose,,,,,,,
2026-03-05T16:43:54.923710,mistralai/mistral-large-2512,set2,Cartilage graft - prominent ear,,,,,,,
2026-03-05T16:43:57.541580,mistralai/mistral-large-2512,set2,Borrelia theileri,*Borrelia theileri*,Bacterium,Primitive,,*Spirochaetales*|*Spirochaetes*,,*Borrelia burgdorferi*|*Borrelia recurrentis*|*Borrelia hermsii*|*Borrelia duttonii*
2026-03-05T16:44:02.356931,mistralai/mistral-large-2512,set2,Mood disorder with mixed depressive and manic symptoms caused by volatile inhalant,,,,,,,
2026-03-05T16:44:06.478189,mistralai/mistral-large-2512,set2,Degloving injury buttock,,,,,,,
2026-03-05T16:44:10.925940,mistralai/mistral-large-2512,set2,Attachment of bone anchored hearing prosthesis,,,,,,,
2026-03-05T16:44:14.002193,mistralai/mistral-large-2512,set2,Air traffic controller,,,,,,,
2026-03-05T16:44:19.126922,mistralai/mistral-large-2512,set2,Entire intervertebral symphysis between T2 and T3,,,,,,,
2026-03-05T16:44:22.181493,mistralai/mistral-large-2512,set2,Protostrongylus brevispiculum,,,,,,,
2026-03-05T16:44:24.974568,mistralai/mistral-large-2512,set2,Vasomotor rhinitis,,,,,,,
2026-03-05T16:44:27.994886,mistralai/mistral-large-2512,set2,Able to open and close mouth,,,,,,,
2026-03-05T16:44:31.087207,mistralai/mistral-large-2512,set2,Pseudoxanthomonas helianthi,,,,,,,
2026-03-05T16:44:35.509528,mistralai/mistral-large-2512,set2,Repair of ventral hernia using graft,,,,,,,
2026-03-05T16:44:39.952333,mistralai/mistral-large-2512,set2,Assessment using Short Form of the Informant Questionnaire on Cognitive Decline in the Elderly,,,,,,,
2026-03-05T16:44:43.400501,mistralai/mistral-large-2512,set2,Acute inflammation,,,,,,,
2026-03-05T16:44:47.528353,mistralai/mistral-large-2512,set2,Autosomal recessive hereditary spastic paraplegia,,,,,,,
2026-03-05T16:44:51.683984,mistralai/mistral-large-2512,set2,Octomitus,,,,,,,
2026-03-05T16:44:56.278758,mistralai/mistral-large-2512,set2,Toxoplasma tubulointerstitial nephropathy,,,,,,,
2026-03-05T16:45:00.078520,mistralai/mistral-large-2512,set2,Notropis harperi,,,,,,,
2026-03-05T16:45:04.682642,mistralai/mistral-large-2512,set2,History of toxoplasmosis,,,,,,,
2026-03-05T16:45:07.655974,mistralai/mistral-large-2512,set2,Blood group antigen Sk^a^,,,,,,,
2026-03-05T16:45:11.542068,mistralai/mistral-large-2512,set2,Wedge excision of skin of nail fold,,,,,,,
2026-03-05T16:45:14.771342,mistralai/mistral-large-2512,set2,Finding of difference in location compared to previous radiologic examination,,,,,,,
2026-03-05T16:45:19.545868,mistralai/mistral-large-2512,set2,Christo Inventory for Substance-misuse Services total score,,,,,,,
2026-03-05T16:45:22.603927,mistralai/mistral-large-2512,set2,Aspidites melanocephalus,,,,,,,
2026-03-05T16:45:26.272603,mistralai/mistral-large-2512,set2,General medical self-referral,,,,,,,
2026-03-05T16:45:30.726399,mistralai/mistral-large-2512,set2,Artery of extremity transposition,,,,,,,
2026-03-05T16:45:33.957621,mistralai/mistral-large-2512,set2,Occlusion of left central retinal artery,,,,,,,
2026-03-05T16:45:38.722487,mistralai/mistral-large-2512,set2,Nutrient absorption inhibitor,,,,,,,
2026-03-05T16:45:42.586864,mistralai/mistral-large-2512,set2,Laceration of thigh without foreign body,,,,,,,
2026-03-05T16:45:46.296777,mistralai/mistral-large-2512,set2,Eimeria magna,,,,,,,
2026-03-05T16:45:48.954356,mistralai/mistral-large-2512,set2,Enterocolic fistula,,,,,,,
2026-03-05T16:45:53.931846,mistralai/mistral-large-2512,set2,Rehabilitation care plan,,,,,,,
2026-03-05T16:45:57.868141,mistralai/mistral-large-2512,set2,Blood group antigen Naz,,,,,,,
2026-03-05T16:46:00.413960,mistralai/mistral-large-2512,set2,Bilastine,,,,,,,
2026-03-05T16:46:03.426568,mistralai/mistral-large-2512,set2,Appearance of oral mucosa,,,,,,,
2026-03-05T16:46:07.234468,mistralai/mistral-large-2512,set2,Superior closed dislocation,,,,,,,
2026-03-05T16:46:10.204123,mistralai/mistral-large-2512,set2,Khoshamian,,,,,,,
2026-03-05T16:46:14.635910,mistralai/mistral-large-2512,set2,Urine codeine measurement,,,,,,,
2026-03-05T16:46:19.118997,mistralai/mistral-large-2512,set2,Computed tomography of thigh for radiotherapy planning,,,,,,,
2026-03-05T16:46:23.316447,mistralai/mistral-large-2512,set2,Application of long leg cast,,,,,,,
2026-03-05T16:46:25.929212,mistralai/mistral-large-2512,set2,Acute duodenitis,,,,,,,
2026-03-05T16:46:30.078052,mistralai/mistral-large-2512,set2,"Nuclear medicine system table, powered",,,,,,,
2026-03-05T16:46:34.690878,mistralai/mistral-large-2512,set2,Local tumor spread,,,,,,,
2026-03-05T16:46:37.949594,mistralai/mistral-large-2512,set2,Family Kogiidae,,,,,,,
2026-03-05T16:46:40.385864,mistralai/mistral-large-2512,set2,Able to transfer from wheelchair to chair,,,,,,,
2026-03-05T16:46:44.513538,mistralai/mistral-large-2512,set2,Selectron therapy,,,,,,,
2026-03-05T16:46:48.440716,mistralai/mistral-large-2512,set2,Structure of superficial part of superior levator palpebrae muscle,,,,,,,
2026-03-05T16:46:50.955791,mistralai/mistral-large-2512,set2,Entire left wall of urinary bladder,,,,,,,
2026-03-05T16:46:55.126433,mistralai/mistral-large-2512,set2,Urine specimen care assessment,,,,,,,
2026-03-05T16:46:59.592360,mistralai/mistral-large-2512,set2,Structure of intervertebral disc of sacral vertebra,,,,,,,
2026-03-05T16:47:04.210052,mistralai/mistral-large-2512,set2,Amino acids peritoneal dialysis solution,,,,,,,
2026-03-05T16:47:08.706031,mistralai/mistral-large-2512,set2,Family Caryophyllaceae,,,,,,,
2026-03-05T16:47:12.697856,mistralai/mistral-large-2512,set2,Umbilical catheter submitted as specimen,,,,,,,
2026-03-05T16:47:16.118720,mistralai/mistral-large-2512,set2,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,,,,,,,
2026-03-05T16:47:19.824812,mistralai/mistral-large-2512,set2,Syncytial cell,,,,,,,
2026-03-05T16:47:22.646829,mistralai/mistral-large-2512,set2,Extension Namespace {1000085},,,,,,,
2026-03-05T16:47:27.655112,mistralai/mistral-large-2512,set2,Congenital absence of frontal bone,,,,,,,
2026-03-05T16:47:33.352974,mistralai/mistral-large-2512,set2,Incision and exploration of rectum,,,,,,,
2026-03-05T16:47:37.362432,mistralai/mistral-large-2512,set2,Needle catheter,,,,,,,
2026-03-05T16:47:40.708452,mistralai/mistral-large-2512,set2,Percutaneous transluminal embolization of femoral artery,,,,,,,
2026-03-05T16:47:43.642473,mistralai/mistral-large-2512,set2,Stung by cone shell,,,,,,,
2026-03-05T16:47:47.618117,mistralai/mistral-large-2512,set2,Head artery injection,,,,,,,
2026-03-05T16:47:52.123581,mistralai/mistral-large-2512,set2,"True insight, function",,,,,,,
2026-03-05T16:47:57.193804,mistralai/mistral-large-2512,set2,Disorder due to and following injury of muscle and tendon of upper limb,,,,,,,
2026-03-05T16:48:00.315161,mistralai/mistral-large-2512,set2,Entire left foot,,,,,,,
2026-03-05T16:48:04.083608,mistralai/mistral-large-2512,set2,Recurrent erosion of cornea of left eye,,,,,,,
2026-03-05T16:48:08.063727,mistralai/mistral-large-2512,set2,Excision of salivary gland,,,,,,,
2026-03-05T16:48:13.013816,mistralai/mistral-large-2512,set2,Adverse effect of prosthetic device,,,,,,,
2026-03-05T16:48:17.598047,mistralai/mistral-large-2512,set2,Total excision of meningioma,,,,,,,
2026-03-05T16:48:20.779808,mistralai/mistral-large-2512,set2,Cote d'Ivoire,,,,,,,
2026-03-05T16:48:26.121437,mistralai/mistral-large-2512,set2,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft,,,,,,,
2026-03-05T16:48:31.130588,mistralai/mistral-large-2512,set2,Amyloid deposition,,,,,,,
2026-03-05T16:48:33.664453,mistralai/mistral-large-2512,set2,Measurement of serum thyroid stimulating hormone,,,,,,,
2026-03-05T16:48:36.468961,mistralai/mistral-large-2512,set2,Excessive secretin secretion,,,,,,,
2026-03-05T16:48:43.122191,mistralai/mistral-large-2512,set2,Cataract lens fragments in vitreous of left eye due to and following cataract surgery,,,,,,,
2026-03-05T16:48:48.163651,mistralai/mistral-large-2512,set2,Toe joint crepitus,,,,,,,
2026-03-05T16:48:51.825795,mistralai/mistral-large-2512,set2,Gynecological operating table,,,,,,,
2026-03-05T16:48:54.754076,mistralai/mistral-large-2512,set2,Product containing hydrolase inhibitor,,,,,,,
2026-03-05T16:48:57.458814,mistralai/mistral-large-2512,set2,Edoxaban tosylate,,,,,,,
2026-03-05T16:49:01.593488,mistralai/mistral-large-2512,set2,Deep dog bite,,,,,,,
2026-03-05T16:49:05.980061,mistralai/mistral-large-2512,set2,Family Kinosternidae,,,,,,,
2026-03-05T16:49:09.231505,mistralai/mistral-large-2512,set2,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action,,,,,,,
2026-03-05T16:49:13.061759,mistralai/mistral-large-2512,set2,Delayed suture of tendon,,,,,,,
2026-03-05T16:49:16.708564,mistralai/mistral-large-2512,set2,Specimen source,,,,,,,
2026-03-05T16:49:21.063191,mistralai/mistral-large-2512,set2,Microinvasive carcinoma,,,,,,,
2026-03-05T16:49:24.967007,mistralai/mistral-large-2512,set2,Abdominal reflex delayed,,,,,,,
2026-03-05T16:49:27.954180,mistralai/mistral-large-2512,set2,Product containing only phenazopyridine,Phenazopyridine-containing product,Pharmacologic Substance,Primitive,Urinary analgesic product|Pyridine derivative-containing product,Analgesic product|Heterocyclic compound-containing product,Phenazopyridine hydrochloride tablet|Phenazopyridine hydrochloride capsule,Methenamine-containing product|Nitrofurantoin-containing product|Trimethoprim-sulfamethoxazole-containing product
2026-03-05T16:49:33.084279,mistralai/mistral-large-2512,set2,Incision and drainage of hematoma,,,,,,,
2026-03-05T16:49:37.005237,mistralai/mistral-large-2512,set2,Skin structure of infratemporal region,,,,,,,
2026-03-05T16:49:41.489995,mistralai/mistral-large-2512,set2,Soft tissue lesion of foot region,,,,,,,
2026-03-05T16:49:46.407398,mistralai/mistral-large-2512,set2,Arthroscopic release of capsule of hip joint,,,,,,,
2026-03-05T16:49:49.453320,mistralai/mistral-large-2512,set2,Traumatic joint hemarthrosis,,,,,,,
2026-03-05T16:49:52.908751,mistralai/mistral-large-2512,set2,Long QT syndrome caused by drug,,,,,,,
2026-03-05T16:49:55.410147,mistralai/mistral-large-2512,set2,Neocoger mucronatus,,,,,,,
2026-03-05T16:49:59.329959,mistralai/mistral-large-2512,set2,Product containing bismuth subsalicylate and metronidazole and tetracycline,,,,,,,
2026-03-05T16:50:03.246911,mistralai/mistral-large-2512,set2,Pulmonary artery pressure,,,,,,,
2026-03-05T16:50:06.716266,mistralai/mistral-large-2512,set2,Arthroscopy of shoulder with complete synovectomy,,,,,,,
2026-03-05T16:50:11.146513,mistralai/mistral-large-2512,set2,beta-Aminoisobutyrate measurement,,,,,,,
2026-03-05T16:50:14.804383,mistralai/mistral-large-2512,set2,Injury of thymus gland,,,,,,,
2026-03-05T16:50:18.867357,mistralai/mistral-large-2512,set2,Finding related to ability to balance,,,,,,,
2026-03-05T16:50:23.780512,mistralai/mistral-large-2512,set2,"Porphyrins, quantitation and fractionation, urine",,,,,,,
2026-03-05T16:50:27.624784,mistralai/mistral-large-2512,set2,Trichostrongylus retortaeformis,*Trichostrongylus retortaeformis*,- Organism,Primitive,Strongylida (order)|Trichostrongylidae (family),"Nematoda (phylum)|Rhabditida (order, broader than Strongylida in some classifications)",,*Trichostrongylus colubriformis*|*Trichostrongylus vitrinus*|*Haemonchus contortus*|*Ostertagia ostertagi*
2026-03-05T16:50:30.956698,mistralai/mistral-large-2512,set2,Extrinsic motivation,,,,,,,
2026-03-05T16:50:34.857676,mistralai/mistral-large-2512,set2,Duodenal candidosis,,,,,,,
2026-03-05T16:50:38.717246,mistralai/mistral-large-2512,set2,Take impression for lower removable orthodontic appliance,,,,,,,
2026-03-05T16:50:41.942783,mistralai/mistral-large-2512,set2,Primary basal cell carcinoma of skin of left foot,,,,,,,
2026-03-05T16:50:44.949505,mistralai/mistral-large-2512,set2,Rigid ankle-foot orthosis,,,,,,,
2026-03-05T16:50:49.352130,mistralai/mistral-large-2512,set2,"Closed fracture thumb proximal phalanx, head",,,,,,,
2026-03-05T16:50:51.816048,mistralai/mistral-large-2512,set2,Acute suppuration of maxillary sinus,,,,,,,
2026-03-05T16:50:54.994680,mistralai/mistral-large-2512,set2,Dodecenoyl-coenzyme A delta-isomerase,,,,,,,
2026-03-05T16:50:58.704716,mistralai/mistral-large-2512,set2,Entire lymphatic vessel of orbit,,,,,,,
2026-03-05T16:51:00.900808,mistralai/mistral-large-2512,set2,Blood group antigen Wallin,**Wall(a) antigen**,**Blood group antigen**,**Primitive**,,**Erythrocyte antigens**,,**i antigen**|**Other Ii system antigens**
2026-03-05T16:51:05.950985,mistralai/mistral-large-2512,set2,Corynebacterium species not Corynebacterium jeikeium,,,,,,,
2026-03-05T16:51:11.394965,mistralai/mistral-large-2512,set2,Nocardioides terrae,,,,,,,
2026-03-05T16:51:14.810524,mistralai/mistral-large-2512,set2,Lactobacillus rhamnosus GG,,,,,,,
2026-03-05T16:51:24.201669,mistralai/mistral-large-2512,set2,Pain of breast,,,,,,,
2026-03-05T16:51:27.571877,mistralai/mistral-large-2512,set2,Structure of left cochlear,,,,,,,
2026-03-05T16:51:32.247037,mistralai/mistral-large-2512,set2,Decreased active range of hip flexion,,,,,,,
